index,customer_city,order_purchase_timestamp,total_sales_x,total_revenue,total_sales_y
27100,lages,2018-05-09,1,110.0,1
27101,lages,2018-05-24,1,78.75,1
27102,lages,2018-05-26,1,151.0,1
27103,lages,2018-06-05,2,118.9,2
27104,lages,2018-06-07,1,219.0,1
27105,lages,2018-06-18,1,89.0,1
27106,lages,2018-06-21,1,99.99,1
27107,lages,2018-06-24,1,169.0,1
27108,lages,2018-06-27,1,154.9,1
27109,lages,2018-07-12,1,169.0,1
27110,lages,2018-07-13,1,29.3,1
27111,lages,2018-07-30,1,169.0,1
27112,lages,2018-08-02,1,1150.0,1
27113,lages,2018-08-06,1,105.0,1
27114,lages,2018-08-09,1,47.0,1
27115,lages,2018-08-10,1,58.59,1
27116,lages,2018-08-13,1,39.97,1
27117,lages,2018-08-15,1,98.0,1
27118,lago da pedra,2017-05-08,1,119.99,1
27119,lago da pedra,2017-08-12,1,113.57,1
27120,lago da pedra,2017-12-06,1,120.0,1
27121,lago da pedra,2018-02-09,1,116.91,1
27122,lago da pedra,2018-06-21,1,369.9,1
27123,lago verde,2017-08-01,1,98.0,1
27124,lagoa,2018-04-27,1,110.0,1
27125,lagoa d'anta,2018-07-25,1,170.0,1
27126,lagoa da canoa,2017-07-10,1,160.99,1
27127,lagoa da confusao,2017-03-24,1,34.99,1
27128,lagoa da confusao,2017-03-27,1,149.0,1
27129,lagoa da confusao,2017-04-18,1,345.0,1
27130,lagoa da confusao,2017-06-08,1,149.0,1
27131,lagoa da confusao,2018-07-13,1,22.0,1
27132,lagoa da prata,2017-03-30,1,49.9,1
27133,lagoa da prata,2017-04-01,1,329.9,1
27134,lagoa da prata,2017-07-12,1,8.99,1
27135,lagoa da prata,2017-10-09,1,161.5,1
27136,lagoa da prata,2017-12-06,2,569.8,2
27137,lagoa da prata,2018-01-23,1,169.0,1
27138,lagoa da prata,2018-02-13,1,94.9,1
27139,lagoa da prata,2018-04-21,1,196.8,1
27140,lagoa da prata,2018-07-27,1,104.9,1
27141,lagoa de sao francisco,2017-07-20,1,68.99,1
27142,lagoa de velhos,2017-07-27,1,199.0,1
27143,lagoa do carro,2018-03-06,1,589.0,1
27144,lagoa do mato,2017-10-07,1,35.99,1
27145,lagoa do ouro,2018-02-28,1,86.9,1
27146,lagoa do ouro,2018-07-11,1,219.0,1
27147,lagoa do piaui,2017-09-24,1,84.99,1
27148,lagoa dos gatos,2017-02-01,1,260.0,1
27149,lagoa dos gatos,2017-12-06,1,650.0,1
27150,lagoa dos gatos,2018-01-18,1,59.99,1
27151,lagoa dos patos,2017-05-20,1,59.9,1
27152,lagoa dos tres cantos,2017-12-04,1,74.9,1
27153,lagoa dourada,2017-06-26,2,113.98,2
27154,lagoa dourada,2018-01-25,1,109.9,1
27155,lagoa dourada,2018-02-27,1,260.0,1
27156,lagoa dourada,2018-03-27,1,54.9,1
27157,lagoa dourada,2018-05-20,1,48.0,1
27158,lagoa formosa,2017-03-21,1,109.99,1
27159,lagoa formosa,2017-05-09,1,79.9,1
27160,lagoa formosa,2017-07-25,1,49.0,1
27161,lagoa formosa,2017-09-12,1,42.99,1
27162,lagoa formosa,2017-12-07,2,25.8,2
27163,lagoa formosa,2018-06-19,1,299.9,1
27164,lagoa formosa,2018-06-21,1,39.99,1
27165,lagoa grande,2017-02-03,1,49.99,1
27166,lagoa grande,2017-03-27,1,45.49,1
27167,lagoa grande,2017-12-20,1,589.99,1
27168,lagoa grande,2018-04-01,1,40.0,1
27169,lagoa grande,2018-06-20,1,899.0,1
27170,lagoa grande,2018-06-26,1,531.9,1
27171,lagoa grande,2018-07-21,1,239.9,1
27172,lagoa grande,2018-07-23,1,682.98,1
27173,lagoa nova,2018-03-02,1,13.9,1
27174,lagoa nova,2018-04-19,1,99.9,1
27175,lagoa real,2018-08-14,1,410.0,1
27176,lagoa salgada,2018-04-20,1,30.24,1
27177,lagoa santa,2017-01-06,1,109.9,1
27178,lagoa santa,2017-02-16,2,115.80000000000001,2
27179,lagoa santa,2017-02-22,1,49.99,1
27180,lagoa santa,2017-03-24,1,84.99,1
27181,lagoa santa,2017-04-09,1,129.9,1
27182,lagoa santa,2017-04-20,1,31.0,1
27183,lagoa santa,2017-04-28,1,26.9,1
27184,lagoa santa,2017-05-27,1,27.9,1
27185,lagoa santa,2017-06-01,1,29.99,1
27186,lagoa santa,2017-07-04,1,46.99,1
27187,lagoa santa,2017-07-10,2,100.94,2
27188,lagoa santa,2017-07-24,1,46.2,1
27189,lagoa santa,2017-07-28,1,169.9,1
27190,lagoa santa,2017-08-05,1,59.9,1
27191,lagoa santa,2017-08-28,1,149.0,1
27192,lagoa santa,2017-08-31,1,14.0,1
27193,lagoa santa,2017-09-12,1,54.9,1
27194,lagoa santa,2017-09-19,1,79.0,1
27195,lagoa santa,2017-09-23,1,395.0,1
27196,lagoa santa,2017-10-22,1,59.9,1
27197,lagoa santa,2017-11-24,5,358.75,5
27198,lagoa santa,2017-12-03,1,113.0,1
27199,lagoa santa,2017-12-13,1,29.0,1
27200,lagoa santa,2018-01-02,1,19.9,1
27201,lagoa santa,2018-01-12,1,119.99,1
27202,lagoa santa,2018-01-25,1,199.0,1
27203,lagoa santa,2018-01-26,1,130.0,1
27204,lagoa santa,2018-02-07,1,325.0,1
27205,lagoa santa,2018-02-08,1,71.4,1
27206,lagoa santa,2018-02-14,1,59.9,1
27207,lagoa santa,2018-02-24,1,67.7,1
27208,lagoa santa,2018-02-26,1,1699.99,1
27209,lagoa santa,2018-02-27,2,166.2,2
27210,lagoa santa,2018-02-28,1,130.0,1
27211,lagoa santa,2018-03-16,1,89.9,1
27212,lagoa santa,2018-04-02,1,292.0,1
27213,lagoa santa,2018-04-12,1,139.8,1
27214,lagoa santa,2018-04-13,1,99.0,1
27215,lagoa santa,2018-04-26,1,99.9,1
27216,lagoa santa,2018-04-27,1,388.9,1
27217,lagoa santa,2018-05-10,6,108.0,6
27218,lagoa santa,2018-05-12,1,28.0,1
27219,lagoa santa,2018-05-13,1,200.0,1
27220,lagoa santa,2018-06-02,1,509.0,1
27221,lagoa santa,2018-06-05,1,179.0,1
27222,lagoa santa,2018-06-10,1,111.9,1
27223,lagoa santa,2018-06-28,1,275.49,1
27224,lagoa santa,2018-08-01,1,72.0,1
27225,lagoa santa,2018-08-10,1,38.5,1
27226,lagoa santa,2018-08-15,1,195.0,1
27227,lagoa vermelha,2017-05-26,1,49.99,1
27228,lagoa vermelha,2017-06-06,2,289.89,2
27229,lagoa vermelha,2017-06-09,1,349.0,1
27230,lagoa vermelha,2017-07-12,1,61.78,1
27231,lagoa vermelha,2017-08-16,1,18.0,1
27232,lagoa vermelha,2017-09-18,1,129.0,1
27233,lagoa vermelha,2017-09-21,1,144.9,1
27234,lagoa vermelha,2017-10-27,1,139.0,1
27235,lagoa vermelha,2018-01-06,1,99.9,1
27236,lagoa vermelha,2018-02-15,1,160.0,1
27237,lagoa vermelha,2018-02-19,1,69.9,1
27238,lagoa vermelha,2018-03-20,1,34.99,1
27239,lagoa vermelha,2018-08-07,1,69.9,1
27240,lagoao,2018-04-11,1,156.45,1
27241,lagoinha,2017-11-17,1,227.0,1
27242,lagoinha,2018-01-23,1,299.0,1
27243,lagoinha,2018-03-09,1,79.98,1
27244,laguna,2017-03-28,2,126.98,2
27245,laguna,2017-05-04,1,109.5,1
27246,laguna,2017-10-26,1,84.9,1
27247,laguna,2017-11-05,2,138.89,2
27248,laguna,2018-01-16,1,18.9,1
27249,laguna,2018-01-23,2,538.0,2
27250,laguna,2018-02-18,1,113.0,1
27251,laguna,2018-03-17,1,129.9,1
27252,laguna,2018-03-22,1,144.99,1
27253,laguna,2018-04-10,7,129.3,7
27254,laguna,2018-05-04,1,42.9,1
27255,laguna,2018-05-10,1,275.5,1
27256,laguna,2018-06-09,1,349.97,1
27257,laje do muriae,2018-02-05,1,219.0,1
27258,lajeado,2017-01-21,1,28.9,1
27259,lajeado,2017-02-24,1,139.9,1
27260,lajeado,2017-04-14,1,99.99,1
27261,lajeado,2017-04-21,1,59.0,1
27262,lajeado,2017-04-28,1,389.0,1
27263,lajeado,2017-05-02,1,49.99,1
27264,lajeado,2017-06-07,1,269.0,1
27265,lajeado,2017-07-11,1,209.99,1
27266,lajeado,2017-07-20,2,309.8,2
27267,lajeado,2017-08-23,1,19.9,1
27268,lajeado,2017-09-03,1,389.0,1
27269,lajeado,2017-09-08,1,50.9,1
27270,lajeado,2017-09-11,2,273.8,2
27271,lajeado,2017-09-15,1,25.0,1
27272,lajeado,2017-09-25,2,49.8,2
27273,lajeado,2017-11-18,1,299.99,1
27274,lajeado,2017-11-25,1,99.99,1
27275,lajeado,2017-12-15,1,89.99,1
27276,lajeado,2017-12-17,1,599.0,1
27277,lajeado,2018-01-04,1,889.9,1
27278,lajeado,2018-01-09,1,129.0,1
27279,lajeado,2018-01-16,1,65.9,1
27280,lajeado,2018-01-23,1,330.0,1
27281,lajeado,2018-02-01,1,79.9,1
27282,lajeado,2018-02-06,1,25.0,1
27283,lajeado,2018-02-20,1,149.9,1
27284,lajeado,2018-02-26,1,249.9,1
27285,lajeado,2018-02-27,1,69.9,1
27286,lajeado,2018-02-28,1,29.9,1
27287,lajeado,2018-03-14,3,206.70000000000002,3
27288,lajeado,2018-03-15,4,319.96,4
27289,lajeado,2018-03-23,1,16.9,1
27290,lajeado,2018-04-09,1,120.0,1
27291,lajeado,2018-04-25,1,145.9,1
27292,lajeado,2018-05-01,1,29.99,1
27293,lajeado,2018-05-02,2,667.0,2
27294,lajeado,2018-05-13,1,129.9,1
27295,lajeado,2018-05-14,1,17.45,1
27296,lajeado,2018-05-15,1,99.0,1
27297,lajeado,2018-05-17,1,225.0,1
27298,lajeado,2018-06-07,1,12.99,1
27299,lajeado,2018-06-20,1,94.9,1
27300,lajeado,2018-06-21,1,249.9,1
27301,lajeado,2018-06-28,1,50.9,1
27302,lajeado,2018-07-30,1,89.9,1
27303,lajeado,2018-07-31,1,16.9,1
27304,lajeado,2018-08-06,1,24.9,1
27305,lajeado,2018-08-11,1,74.99,1
27306,lajeado grande,2017-04-09,1,130.0,1
27307,lajedo,2017-11-05,1,23.99,1
27308,lajedo,2017-12-03,1,349.9,1
27309,lajedo,2018-01-16,1,129.89,1
27310,lajedo,2018-02-05,1,73.5,1
27311,lajedo,2018-06-06,1,159.0,1
27312,lajedo,2018-07-31,1,179.99,1
27313,lajinha,2018-01-29,1,195.0,1
27314,lajinha,2018-08-20,1,244.0,1
27315,lajinha,2018-08-22,1,76.07,1
27316,lamarao,2018-06-26,1,59.0,1
27317,lambari,2017-05-28,1,159.9,1
27318,lambari,2017-10-09,1,56.99,1
27319,lambari,2017-11-28,1,149.9,1
27320,lambari,2017-12-08,1,84.99,1
27321,lambari,2018-02-22,3,115.19999999999999,3
27322,lambari,2018-03-02,1,46.69,1
27323,lambari,2018-07-13,1,864.9,1
27324,lambari,2018-07-17,1,27.9,1
27325,lamim,2018-07-31,1,89.9,1
27326,lapa,2017-04-02,1,179.96,1
27327,lapa,2017-07-11,1,59.9,1
27328,lapa,2017-08-11,1,11.99,1
27329,lapa,2017-09-24,5,596.65,5
27330,lapa,2017-12-14,1,209.9,1
27331,lapa,2018-02-21,1,48.9,1
27332,lapa,2018-02-26,1,89.9,1
27333,lapa,2018-03-01,1,19.9,1
27334,lapa,2018-03-08,1,68.5,1
27335,lapa,2018-03-24,1,153.0,1
27336,lapa,2018-03-28,1,99.9,1
27337,lapa,2018-07-25,1,369.0,1
27338,lapa,2018-08-03,1,63.9,1
27339,lapa,2018-08-05,1,67.8,1
27340,laranja da terra,2017-04-20,1,69.9,1
27341,laranjal,2017-11-08,1,289.0,1
27342,laranjal,2017-12-28,1,27.99,1
27343,laranjal do jari,2017-10-23,1,109.9,1
27344,laranjal do jari,2017-11-29,2,208.9,2
27345,laranjal paulista,2017-01-26,1,294.9,1
27346,laranjal paulista,2017-05-13,1,39.99,1
27347,laranjal paulista,2017-05-21,1,199.0,1
27348,laranjal paulista,2017-06-13,1,45.5,1
27349,laranjal paulista,2017-08-14,1,104.99,1
27350,laranjal paulista,2017-09-20,1,33.49,1
27351,laranjal paulista,2017-11-27,1,369.9,1
27352,laranjal paulista,2017-11-30,1,19.9,1
27353,laranjal paulista,2018-01-27,1,69.9,1
27354,laranjal paulista,2018-03-19,4,131.6,4
27355,laranjal paulista,2018-04-21,1,102.9,1
27356,laranjal paulista,2018-04-23,1,49.99,1
27357,laranjal paulista,2018-05-02,1,364.98,1
27358,laranjal paulista,2018-06-12,1,238.4,1
27359,laranjal paulista,2018-06-26,1,46.99,1
27360,laranjal paulista,2018-07-23,1,64.9,1
27361,laranjal paulista,2018-07-28,1,32.0,1
27362,laranjeiras do sul,2017-03-16,1,23.2,1
27363,laranjeiras do sul,2017-06-07,1,89.9,1
27364,laranjeiras do sul,2017-07-07,1,14.9,1
27365,laranjeiras do sul,2017-07-29,1,49.9,1
27366,laranjeiras do sul,2017-09-17,1,304.9,1
27367,laranjeiras do sul,2017-10-07,3,179.7,3
27368,laranjeiras do sul,2017-11-03,1,16.97,1
27369,laranjeiras do sul,2017-11-24,2,98.0,2
27370,laranjeiras do sul,2018-01-20,1,99.9,1
27371,laranjeiras do sul,2018-01-25,1,100.0,1
27372,laranjeiras do sul,2018-02-21,1,47.21,1
27373,laranjeiras do sul,2018-03-28,1,85.5,1
27374,laranjeiras do sul,2018-04-11,1,109.9,1
27375,laranjeiras do sul,2018-04-17,2,307.99,2
27376,laranjeiras do sul,2018-06-05,1,47.9,1
27377,laranjeiras do sul,2018-07-16,1,199.9,1
27378,laranjeiras do sul,2018-08-07,1,169.9,1
27379,laranjeiras do sul,2018-08-16,1,49.9,1
27380,laurentino,2017-03-29,1,129.9,1
27381,laurentino,2017-12-04,1,389.9,1
27382,laurentino,2018-01-08,1,91.5,1
27383,laurentino,2018-01-29,1,119.0,1
27384,laurentino,2018-02-19,1,52.11,1
27385,lauro de freitas,2017-01-25,1,99.99,1
27386,lauro de freitas,2017-02-02,1,120.0,1
27387,lauro de freitas,2017-02-20,1,174.9,1
27388,lauro de freitas,2017-02-22,1,19.9,1
27389,lauro de freitas,2017-04-07,1,99.99,1
27390,lauro de freitas,2017-05-15,1,38.9,1
27391,lauro de freitas,2017-06-02,1,117.9,1
27392,lauro de freitas,2017-06-03,1,65.9,1
27393,lauro de freitas,2017-06-14,2,111.8,2
27394,lauro de freitas,2017-06-15,2,119.8,2
27395,lauro de freitas,2017-06-19,2,79.98,2
27396,lauro de freitas,2017-06-23,1,259.99,1
27397,lauro de freitas,2017-06-27,1,199.9,1
27398,lauro de freitas,2017-07-27,2,358.9,2
27399,lauro de freitas,2017-08-19,1,50.0,1
27400,lauro de freitas,2017-08-20,1,25.0,1
27401,lauro de freitas,2017-08-21,1,89.9,1
27402,lauro de freitas,2017-09-18,1,66.99,1
27403,lauro de freitas,2017-09-26,1,70.9,1
27404,lauro de freitas,2017-10-14,1,19.9,1
27405,lauro de freitas,2017-10-29,1,99.0,1
27406,lauro de freitas,2017-11-12,2,79.0,2
27407,lauro de freitas,2017-11-13,1,144.99,1
27408,lauro de freitas,2017-11-18,1,129.99,1
27409,lauro de freitas,2017-11-20,1,48.89,1
27410,lauro de freitas,2017-11-21,1,31.9,1
27411,lauro de freitas,2017-11-23,1,159.0,1
27412,lauro de freitas,2017-11-25,2,98.0,2
27413,lauro de freitas,2017-11-27,1,34.9,1
27414,lauro de freitas,2017-11-28,1,190.83,1
27415,lauro de freitas,2017-12-07,1,259.9,1
27416,lauro de freitas,2017-12-20,1,59.0,1
27417,lauro de freitas,2017-12-21,1,39.0,1
27418,lauro de freitas,2018-01-04,1,32.9,1
27419,lauro de freitas,2018-01-10,2,71.8,2
27420,lauro de freitas,2018-01-14,2,214.0,2
27421,lauro de freitas,2018-01-17,1,59.99,1
27422,lauro de freitas,2018-01-31,1,105.0,1
27423,lauro de freitas,2018-02-07,1,56.99,1
27424,lauro de freitas,2018-02-10,1,609.0,1
27425,lauro de freitas,2018-02-12,1,955.0,1
27426,lauro de freitas,2018-02-16,2,109.8,2
27427,lauro de freitas,2018-02-17,2,133.8,2
27428,lauro de freitas,2018-02-25,1,58.99,1
27429,lauro de freitas,2018-03-04,1,18.0,1
27430,lauro de freitas,2018-03-12,1,33.87,1
27431,lauro de freitas,2018-03-29,1,17.5,1
27432,lauro de freitas,2018-04-06,1,104.0,1
27433,lauro de freitas,2018-04-09,1,89.9,1
27434,lauro de freitas,2018-04-12,1,50.99,1
27435,lauro de freitas,2018-04-22,1,53.9,1
27436,lauro de freitas,2018-04-27,1,116.9,1
27437,lauro de freitas,2018-04-29,1,299.99,1
27438,lauro de freitas,2018-05-05,1,75.0,1
27439,lauro de freitas,2018-06-05,1,149.9,1
27440,lauro de freitas,2018-06-06,1,30.9,1
27441,lauro de freitas,2018-06-13,1,28.9,1
27442,lauro de freitas,2018-07-02,1,42.0,1
27443,lauro de freitas,2018-07-03,4,538.0,4
27444,lauro de freitas,2018-07-11,1,39.45,1
27445,lauro de freitas,2018-07-19,1,79.9,1
27446,lauro de freitas,2018-07-25,1,18.0,1
27447,lauro de freitas,2018-07-26,1,175.9,1
27448,lauro de freitas,2018-07-30,1,42.9,1
27449,lauro de freitas,2018-08-11,1,34.9,1
27450,lauro de freitas,2018-08-13,1,395.0,1
27451,lauro muller,2017-02-28,1,19.99,1
27452,lauro muller,2017-05-16,1,42.99,1
27453,lauro muller,2017-10-19,1,589.0,1
27454,lauro muller,2018-01-11,2,198.89000000000001,2
27455,lauro muller,2018-01-12,1,54.9,1
27456,lauro muller,2018-01-29,1,479.9,1
27457,lauro muller,2018-08-23,1,63.9,1
27458,lavinia,2017-09-03,1,32.0,1
27459,lavinia,2017-12-19,1,118.0,1
27460,lavinia,2018-03-15,1,86.9,1
27461,lavinia,2018-06-07,1,89.9,1
27462,lavras,2017-01-27,1,59.9,1
27463,lavras,2017-02-10,1,119.0,1
27464,lavras,2017-03-01,6,77.94,6
27465,lavras,2017-03-16,1,34.0,1
27466,lavras,2017-03-27,1,299.0,1
27467,lavras,2017-04-04,1,75.0,1
27468,lavras,2017-05-02,1,240.0,1
27469,lavras,2017-05-30,1,135.0,1
27470,lavras,2017-06-18,1,89.7,1
27471,lavras,2017-06-23,1,149.9,1
27472,lavras,2017-06-30,1,156.99,1
27473,lavras,2017-07-06,1,139.9,1
27474,lavras,2017-07-17,1,235.73,1
27475,lavras,2017-07-19,1,34.99,1
27476,lavras,2017-07-22,2,79.98,2
27477,lavras,2017-08-09,2,18.0,2
27478,lavras,2017-08-14,3,239.70000000000002,3
27479,lavras,2017-08-26,1,169.99,1
27480,lavras,2017-09-06,1,116.9,1
27481,lavras,2017-09-14,2,184.89,2
27482,lavras,2017-09-16,1,29.9,1
27483,lavras,2017-09-26,1,109.9,1
27484,lavras,2017-10-10,1,69.9,1
27485,lavras,2017-10-31,1,19.99,1
27486,lavras,2017-11-03,1,149.99,1
27487,lavras,2017-11-12,1,56.99,1
27488,lavras,2017-11-13,1,153.0,1
27489,lavras,2017-11-17,1,93.49,1
27490,lavras,2017-11-24,2,991.6999999999999,2
27491,lavras,2017-11-27,2,124.4,2
27492,lavras,2017-11-29,1,59.0,1
27493,lavras,2017-12-02,1,199.99,1
27494,lavras,2017-12-03,1,79.9,1
27495,lavras,2017-12-04,2,1770.3000000000002,2
27496,lavras,2017-12-06,1,69.9,1
27497,lavras,2017-12-14,1,13.65,1
27498,lavras,2017-12-15,1,99.99,1
27499,lavras,2017-12-16,1,559.0,1
27500,lavras,2018-01-11,1,194.99,1
27501,lavras,2018-01-13,1,120.0,1
27502,lavras,2018-01-23,1,326.16,1
27503,lavras,2018-01-28,1,109.9,1
27504,lavras,2018-01-30,2,54.989999999999995,2
27505,lavras,2018-02-03,1,108.0,1
27506,lavras,2018-02-16,1,130.99,1
27507,lavras,2018-02-20,1,325.0,1
27508,lavras,2018-02-28,1,42.79,1
27509,lavras,2018-03-06,1,69.9,1
27510,lavras,2018-03-08,1,135.0,1
27511,lavras,2018-03-12,1,97.9,1
27512,lavras,2018-03-14,1,105.0,1
27513,lavras,2018-03-17,1,19.95,1
27514,lavras,2018-03-18,1,215.97,1
27515,lavras,2018-03-19,1,89.66,1
27516,lavras,2018-03-24,1,39.99,1
27517,lavras,2018-03-29,1,24.0,1
27518,lavras,2018-04-01,2,149.69,2
27519,lavras,2018-04-16,1,169.9,1
27520,lavras,2018-04-19,1,69.9,1
27521,lavras,2018-04-21,1,84.9,1
27522,lavras,2018-04-23,1,69.9,1
27523,lavras,2018-04-28,1,9.9,1
27524,lavras,2018-05-01,2,79.98,2
27525,lavras,2018-05-05,2,217.8,2
27526,lavras,2018-05-13,1,134.9,1
27527,lavras,2018-05-15,1,109.9,1
27528,lavras,2018-05-28,1,79.0,1
27529,lavras,2018-06-03,1,169.9,1
27530,lavras,2018-06-08,1,225.9,1
27531,lavras,2018-07-18,1,940.5,1
27532,lavras,2018-07-27,1,179.9,1
27533,lavras,2018-08-07,1,169.9,1
27534,lavras,2018-08-09,1,249.9,1
27535,lavras,2018-08-15,1,78.0,1
27536,lavras da mangabeira,2017-06-25,1,37.99,1
27537,lavras da mangabeira,2018-04-19,1,789.89,1
27538,lavras do sul,2018-01-03,1,194.9,1
27539,lavras do sul,2018-02-24,1,309.0,1
27540,lavras do sul,2018-07-23,1,89.9,1
27541,lavrinhas,2017-11-02,1,599.9,1
27542,leandro ferreira,2018-01-08,1,109.0,1
27543,leandro ferreira,2018-02-20,1,99.9,1
27544,leme,2016-10-05,1,294.9,1
27545,leme,2017-02-23,1,59.9,1
27546,leme,2017-03-03,1,79.9,1
27547,leme,2017-03-18,1,109.9,1
27548,leme,2017-03-29,2,174.45,2
27549,leme,2017-05-05,1,89.99,1
27550,leme,2017-05-11,1,65.9,1
27551,leme,2017-06-08,1,34.9,1
27552,leme,2017-07-20,1,49.0,1
27553,leme,2017-09-01,2,264.9,2
27554,leme,2017-09-03,1,1300.0,1
27555,leme,2017-10-08,2,198.0,2
27556,leme,2017-10-11,1,179.9,1
27557,leme,2017-10-21,1,146.99,1
27558,leme,2017-11-11,1,35.0,1
27559,leme,2017-11-17,1,55.0,1
27560,leme,2017-12-01,1,29.0,1
27561,leme,2017-12-07,1,23.8,1
27562,leme,2017-12-10,1,119.99,1
27563,leme,2017-12-17,1,429.0,1
27564,leme,2017-12-19,1,114.9,1
27565,leme,2018-01-04,2,308.8,2
27566,leme,2018-01-28,2,157.95,2
27567,leme,2018-01-31,1,68.99,1
27568,leme,2018-02-05,1,92.0,1
27569,leme,2018-02-06,1,54.9,1
27570,leme,2018-02-15,1,119.0,1
27571,leme,2018-02-22,2,1265.89,2
27572,leme,2018-02-25,1,180.0,1
27573,leme,2018-03-07,1,32.0,1
27574,leme,2018-03-20,1,42.0,1
27575,leme,2018-03-26,1,24.89,1
27576,leme,2018-04-15,1,25.77,1
27577,leme,2018-04-20,1,80.0,1
27578,leme,2018-04-27,1,213.0,1
27579,leme,2018-05-07,3,179.01999999999998,3
27580,leme,2018-05-29,1,149.94,1
27581,leme,2018-06-22,1,149.99,1
27582,leme,2018-07-03,1,175.99,1
27583,leme,2018-07-06,1,78.0,1
27584,leme,2018-07-22,1,165.0,1
27585,leme,2018-08-02,2,75.88,2
27586,leme,2018-08-10,1,499.99,1
27587,leme,2018-08-16,1,158.6,1
27588,lencois,2017-09-02,2,218.0,2
27589,lencois paulista,2017-03-11,1,34.9,1
27590,lencois paulista,2017-05-17,1,349.9,1
27591,lencois paulista,2017-07-07,1,105.0,1
27592,lencois paulista,2017-07-12,1,36.9,1
27593,lencois paulista,2017-07-16,1,150.0,1
27594,lencois paulista,2017-07-22,1,48.0,1
27595,lencois paulista,2017-08-04,1,49.9,1
27596,lencois paulista,2017-08-09,2,765.0,2
27597,lencois paulista,2017-08-15,1,99.99,1
27598,lencois paulista,2017-08-27,1,168.88,1
27599,lencois paulista,2017-08-28,1,60.0,1
27600,lencois paulista,2017-09-09,1,99.0,1
27601,lencois paulista,2017-10-23,1,146.0,1
27602,lencois paulista,2017-10-26,3,115.19999999999999,3
27603,lencois paulista,2017-11-07,1,79.0,1
27604,lencois paulista,2017-12-14,1,293.0,1
27605,lencois paulista,2018-01-15,1,69.9,1
27606,lencois paulista,2018-01-24,1,135.9,1
27607,lencois paulista,2018-02-07,1,92.9,1
27608,lencois paulista,2018-02-08,1,80.9,1
27609,lencois paulista,2018-03-01,1,750.0,1
27610,lencois paulista,2018-03-10,1,149.33,1
27611,lencois paulista,2018-04-25,1,30.49,1
27612,lencois paulista,2018-04-26,1,154.0,1
27613,lencois paulista,2018-05-02,1,159.9,1
27614,lencois paulista,2018-05-16,2,198.49,2
27615,lencois paulista,2018-06-08,1,240.0,1
27616,lencois paulista,2018-06-12,1,120.0,1
27617,lencois paulista,2018-06-21,1,369.0,1
27618,lencois paulista,2018-06-27,1,89.9,1
27619,lencois paulista,2018-07-04,1,128.0,1
27620,lencois paulista,2018-07-05,1,149.0,1
27621,lencois paulista,2018-07-13,1,132.2,1
27622,lencois paulista,2018-07-19,1,21.9,1
27623,lencois paulista,2018-07-20,1,45.05,1
27624,lencois paulista,2018-07-24,1,130.0,1
27625,lencois paulista,2018-07-26,1,139.9,1
27626,lencois paulista,2018-08-06,2,27.8,2
27627,lencois paulista,2018-08-11,1,140.0,1
27628,lencois paulista,2018-08-22,1,530.0,1
27629,leoberto leal,2017-11-24,1,24.99,1
27630,leopoldina,2017-03-16,2,187.89,2
27631,leopoldina,2017-04-01,1,24.9,1
27632,leopoldina,2017-05-01,1,45.0,1
27633,leopoldina,2017-05-02,2,286.0,2
27634,leopoldina,2017-07-07,1,119.94,1
27635,leopoldina,2017-11-11,1,38.99,1
27636,leopoldina,2017-12-11,1,154.99,1
27637,leopoldina,2018-01-01,1,99.9,1
27638,leopoldina,2018-01-04,1,174.9,1
27639,leopoldina,2018-01-07,1,23.8,1
27640,leopoldina,2018-01-30,1,82.9,1
27641,leopoldina,2018-03-13,1,27.99,1
27642,leopoldina,2018-03-23,1,68.8,1
27643,leopoldina,2018-04-14,2,43.8,2
27644,leopoldina,2018-04-24,1,18.98,1
27645,leopoldina,2018-05-16,1,69.0,1
27646,leopoldina,2018-05-24,1,199.99,1
27647,leopoldo de bulhoes,2017-11-03,1,283.02,1
27648,leopolis,2018-02-11,1,18.9,1
27649,liberato salzano,2018-06-17,1,12.99,1
27650,liberdade,2017-05-07,1,26.33,1
27651,liberdade,2017-10-04,1,42.0,1
27652,liberdade,2018-04-07,1,38.9,1
27653,lima duarte,2017-08-11,1,129.99,1
27654,lima duarte,2017-11-13,1,99.0,1
27655,lima duarte,2017-12-30,1,239.99,1
27656,lima duarte,2018-03-13,1,180.0,1
27657,lima duarte,2018-04-06,1,91.0,1
27658,lima duarte,2018-06-04,1,24.9,1
27659,limeira,2016-10-04,2,299.8,2
27660,limeira,2016-10-06,1,633.0,1
27661,limeira,2017-01-28,1,42.99,1
27662,limeira,2017-03-03,1,40.0,1
27663,limeira,2017-03-08,1,37.99,1
27664,limeira,2017-03-12,1,99.99,1
27665,limeira,2017-03-23,1,28.0,1
27666,limeira,2017-03-28,1,26.9,1
27667,limeira,2017-04-04,1,59.9,1
27668,limeira,2017-04-09,2,36.99,2
27669,limeira,2017-04-11,1,65.0,1
27670,limeira,2017-05-01,1,43.9,1
27671,limeira,2017-05-02,1,59.9,1
27672,limeira,2017-05-21,1,119.9,1
27673,limeira,2017-05-27,1,89.9,1
